ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside
70fd524d209e7a92,freeform,/m/016m2d,1,0.494864,0.748769,0.527156,0.727447,-1,-1,1,1,0
70fd524d209e7a92,xclick,/m/05s2s,1,0.901523,0.961562,0.744360,0.995319,1,1,1,-1,0
70fd524d209e7a92,freeform,/m/0jly1,1,0.100366,0.911486,0.777668,0.907396,1,0,0,-1,-1
70fd524d209e7a92,freeform,/m/01_bhs,1,0.706373,0.759623,0.914672,0.982604,0,-1,0,-1,0
70fd524d209e7a92,freeform,/m/04ctx,1,0.024251,0.236469,0.841283,0.960276,-1,1,1,0,0
70ff839eae700e9c,xclick,/m/047v4b,1,0.904049,0.945966,0.130831,0.132184,1,1,-1,-1,0
70ff839eae700e9c,freeform,/m/0l515,1,0.815617,0.893127,0.744755,0.778926,0,0,1,-1,-1
70ff839eae700e9c,xclick,/m/0138tl,1,0.226618,0.662759,0.172857,0.753210,1,-1,1,0,-1
70ff839eae700e9c,freeform,/m/03rszm,1,0.199258,0.706642,0.431264,0.746828,-1,0,0,-1,-1
70ff839eae700e9c,activemil,/m/0mcx2,1,0.094884,0.285177,0.361255,0.815656,-1,-1,1,1,1
70ff839eae700e9c,freeform,/m/03qrc,1,0.965065,0.975639,0.578900,0.963009,0,1,1,0,0
70ff839eae700e9c,freeform,/m/0gjbg72,1,0.573420,0.773101,0.866067,0.956962,-1,-1,0,1,0
70ff839eae700e9c,freeform,/m/0hkxq,1,0.721847,0.876023,0.169001,0.983911,1,1,-1,0,-1
70ff839eae700e9c,freeform,/m/03ssj5,1,0.516058,0.726732,0.831523,0.878863,1,1,1,-1,-1
800150e3f7d0d4bf,activemil,/m/0hg7b,1,0.399673,0.827704,0.136304,0.895183,0,1,1,0,1
800150e3f7d0d4bf,activemil,/m/0jy4k,1,0.270196,0.589144,0.753670,0.877550,-1,0,1,-1,-1
800150e3f7d0d4bf,xclick,/m/01xyhv,1,0.434912,0.780160,0.408421,0.419697,0,1,-1,-1,1
80253cd2777cd2f1,xclick,/m/01jfsr,1,0.915665,0.968893,0.782313,0.925128,-1,-1,-1,-1,-1
80253cd2777cd2f1,xclick,/m/0k5j,1,0.807648,0.835910,0.800494,0.810212,-1,-1,0,0,0
8026449733f6aa05,freeform,/m/0755b,1,0.918971,0.963065,0.753231,0.882185,-1,1,1,1,-1
8026449733f6aa05,xclick,/m/05n4y,1,0.377352,0.694384,0.454820,0.984766,-1,-1,0,-1,0
8026449733f6aa05,xclick,/m/05gqfk,1,0.761918,0.870446,0.579904,0.602116,-1,1,1,1,1
8026449733f6aa05,activemil,/m/04h7h,1,0.748419,0.828325,0.632086,0.758444,-1,0,1,0,1
8026449733f6aa05,xclick,/m/0d20w4,1,0.691181,0.808185,0.303405,0.792649,-1,-1,1,1,0
8026449733f6aa05,freeform,/m/02zt3,1,0.695738,0.762729,0.687198,0.704742,1,0,-1,1,0
8026449733f6aa05,activemil,/m/0271t,1,0.111865,0.859812,0.252898,0.891336,0,1,1,-1,0
8026449733f6aa05,freeform,/m/0463sg,1,0.007983,0.678323,0.736031,0.932596,0,1,1,0,0
8026449733f6aa05,freeform,/m/04cp_,1,0.439620,0.477359,0.130595,0.169471,-1,0,-1,1,1
8026449733f6aa05,xclick,/m/02wg_p,1,0.553773,0.630016,0.381890,0.891590,0,0,0,0,1
8029fe5318a4de9c,xclick,/m/0dftk,1,0.793836,0.850661,0.670341,0.721853,-1,1,1,-1,1
8046354ea639c009,activemil,/m/02hj4,1,0.910552,0.944587,0.353985,0.585077,-1,-1,0,0,0
8046354ea639c009,xclick,/m/0d5gx,1,0.820553,0.881296,0.953778,0.981392,-1,-1,-1,1,0
8046354ea639c009,xclick,/m/0ccs93,1,0.886315,0.994028,0.439050,0.756768,1,1,0,0,1
8046354ea639c009,xclick,/m/0dj6p,1,0.626072,0.636672,0.431684,0.642209,0,1,0,0,0
8046354ea639c009,xclick,/m/0cmf2,1,0.598334,0.946034,0.720595,0.878716,0,-1,0,0,0
8046354ea639c009,activemil,/m/0l3ms,1,0.542496,0.852490,0.659500,0.821280,0,1,0,1,0
8046354ea639c009,activemil,/m/076lb9,1,0.075209,0.734995,0.904370,0.909308,-1,0,-1,-1,1
8046354ea639c009,freeform,/m/03m5k,1,0.348444,0.377348,0.629947,0.707907,1,-1,-1,0,1
8046354ea639c009,xclick,/m/02jfl0,1,0.041019,0.317111,0.903580,0.984688,1,0,1,0,-1
8046354ea639c009,activemil,/m/079cl,1,0.828462,0.909474,0.096993,0.434680,-1,-1,0,1,-1
806aab956065d890,freeform,/m/04lvq_,1,0.007257,0.661263,0.513115,0.855446,0,1,0,0,1
806aab956065d890,xclick,/m/0wdt60w,1,0.666664,0.876626,0.437919,0.808667,1,0,1,0,-1
806aab956065d890,freeform,/m/012w5l,1,0.441042,0.445737,0.336861,0.527825,1,-1,1,0,1
806aab956065d890,xclick,/m/01s55n,1,0.707585,0.910902,0.630448,0.668582,-1,1,1,0,0
806aab956065d890,freeform,/m/0cd4d,1,0.879706,0.956581,0.877674,0.932890,1,0,1,1,-1
806aab956065d890,freeform,/m/02wbm,1,0.939704,0.999057,0.348603,0.748766,1,0,-1,1,-1
806ab62e997b4edd,freeform,/m/09ld4,1,0.090535,0.495855,0.844809,0.852820,1,1,-1,-1,1
806ab62e997b4edd,freeform,/m/03rszm,1,0.090456,0.715434,0.879084,0.988675,-1,1,0,1,0
806ab62e997b4edd,xclick,/m/014sv8,1,0.936374,0.991543,0.910942,0.953186,0,0,-1,1,0
806b6c3175ef89b2,xclick,/m/04v6l4,1,0.379700,0.487077,0.955545,0.979069,0,1,-1,0,1
806b6c3175ef89b2,activemil,/m/04hgtk,1,0.926546,0.998969,0.887339,0.954963,0,-1,1,-1,-1
806b6c3175ef89b2,xclick,/m/02dgv,1,0.390842,0.450394,0.878553,0.981877,0,1,1,-1,1
806b6c3175ef89b2,activemil,/m/01j61q,1,0.057565,0.867397,0.675425,0.974449,1,1,-1,1,1
80734835b5dc80fd,xclick,/m/02vwcm,1,0.716576,0.734016,0.784267,0.991866,1,-1,1,1,-1
80734835b5dc80fd,activemil,/m/03fj2,1,0.127523,0.891401,0.100451,0.215211,0,0,1,-1,-1
80734835b5dc80fd,xclick,/m/02p3w7d,1,0.704717,0.774395,0.557501,0.682382,1,0,0,-1,0
80734835b5dc80fd,xclick,/m/01_5g,1,0.767862,0.773559,0.065315,0.501284,1,0,1,1,0
80734835b5dc80fd,freeform,/m/0ph39,1,0.806985,0.939943,0.295772,0.912893,0,1,1,1,-1
80734835b5dc80fd,freeform,/m/08pbxl,1,0.243943,0.413027,0.773862,0.852216,-1,-1,-1,-1,-1
8074d6e362859b55,activemil,/m/01yrx,1,0.198582,0.542222,0.571168,0.867585,-1,-1,0,-1,0
8074d6e362859b55,activemil,/m/0755b,1,0.731649,0.923726,0.226369,0.557874,1,0,1,-1,0
8074d6e362859b55,activemil,/m/02wbm,1,0.253381,0.618902,0.806165,0.830124,-1,0,1,1,-1
8074d6e362859b55,activemil,/m/071qp,1,0.195879,0.319129,0.317773,0.426760,0,-1,-1,0,1
8074d6e362859b55,xclick,/m/027pcv,1,0.782299,0.940462,0.717847,0.885394,1,1,-1,1,-1
8074d6e362859b55,xclick,/m/0cxn2,1,0.919502,0.935236,0.886489,0.993454,-1,-1,1,-1,1
8074d6e362859b55,freeform,/m/054_l,1,0.276150,0.849042,0.932730,0.998322,-1,1,-1,0,1
80752f959984fdce,activemil,/m/03m3vtv,1,0.667982,0.854705,0.830326,0.976956,-1,-1,1,1,-1
80752f959984fdce,xclick,/m/0ftb8,1,0.251466,0.369272,0.679011,0.963368,-1,-1,0,0,0
80752f959984fdce,activemil,/m/03m3pdh,1,0.017854,0.235766,0.995437,0.997785,0,0,-1,1,0
80752f959984fdce,xclick,/m/061hd_,1,0.403168,0.456810,0.433727,0.742884,-1,0,0,0,0
80752f959984fdce,xclick,/m/015qff,1,0.610385,0.744734,0.310413,0.380058,1,0,-1,-1,0
80752f959984fdce,activemil,/m/0ph39,1,0.451453,0.886795,0.003993,0.999471,1,0,1,-1,1
807e377236bacdc8,xclick,/m/09g1w,1,0.535425,0.708058,0.354366,0.481924,0,-1,1,1,1
807e377236bacdc8,activemil,/m/02ddwp,1,0.249284,0.747540,0.833801,0.854204,0,-1,0,1,0
807e377236bacdc8,activemil,/m/03kt2w,1,0.092805,0.329359,0.461048,0.903943,-1,0,0,1,-1
807e377236bacdc8,freeform,/m/035vxb,1,0.614059,0.848136,0.238050,0.916808,0,1,0,1,0
8083485412524615,freeform,/m/0d8zb,1,0.663039,0.818162,0.351408,0.710485,-1,0,-1,-1,1
8083485412524615,xclick,/m/0by6g,1,0.228517,0.756083,0.658474,0.675847,-1,1,0,0,1
8083485412524615,activemil,/m/01dxs,1,0.822593,0.984458,0.758305,0.964134,-1,0,0,-1,-1
8083485412524615,xclick,/m/02y6n,1,0.612433,0.826044,0.570546,0.679731,0,-1,-1,-1,-1
8083485412524615,activemil,/m/05w9t9,1,0.419269,0.979419,0.713548,0.889329,1,0,0,-1,0
8083485412524615,activemil,/m/0cmf2,1,0.054203,0.429497,0.146317,0.876847,0,1,0,1,0
8083485412524615,freeform,/m/09ddx,1,0.420476,0.430130,0.344918,0.847740,-1,1,0,1,1
8083485412524615,freeform,/m/0l14j_,1,0.713851,0.834338,0.918581,0.976418,1,1,-1,0,1
8083485412524615,freeform,/m/0449p,1,0.677063,0.928991,0.686421,0.702268,0,-1,-1,-1,1
808376cdd3fd0b4a,xclick,/m/01gkx_,1,0.879035,0.969873,0.448572,0.819244,1,0,1,0,0
808376cdd3fd0b4a,activemil,/m/02zn6n,1,0.381331,0.965822,0.524702,0.833579,0,-1,-1,0,1
808376cdd3fd0b4a,freeform,/m/04yqq2,1,0.514827,0.866013,0.985610,0.988820,0,-1,0,-1,-1
808524123231a013,freeform,/m/09g1w,1,0.658430,0.915556,0.446844,0.979258,-1,0,1,-1,0
808524123231a013,activemil,/m/05441v,1,0.978333,0.988151,0.131265,0.667539,-1,1,1,1,0
808524123231a013,activemil,/m/0gxl3,1,0.306233,0.811529,0.514404,0.585529,1,0,1,0,1
808524123231a013,activemil,/m/018xm,1,0.778284,0.851992,0.025267,0.359897,-1,0,-1,1,0
808524123231a013,xclick,/m/09rvcxw,1,0.116593,0.448846,0.677760,0.770420,1,-1,-1,0,-1
808524123231a013,activemil,/m/01f8m5,1,0.382964,0.705282,0.722164,0.948231,0,0,-1,-1,-1
808524123231a013,activemil,/m/0fly7,1,0.165469,0.854909,0.229059,0.498047,-1,-1,1,1,-1
808524123231a013,freeform,/m/0dv77,1,0.250778,0.665948,0.248242,0.781433,1,-1,0,1,1
8095643f29a44e59,freeform,/m/08ks85,1,0.685004,0.981914,0.960167,0.983402,-1,0,-1,0,0
8095643f29a44e59,xclick,/m/05z6w,1,0.990990,0.991772,0.856868,0.929514,1,-1,0,0,-1
8095643f29a44e59,xclick,/m/07pj7bq,1,0.399695,0.682163,0.832054,0.947156,1,0,-1,0,1
8095643f29a44e59,xclick,/m/09tvcd,1,0.118061,0.932221,0.646925,0.819142,0,-1,1,-1,0
8095643f29a44e59,freeform,/m/03bbps,1,0.423658,0.862969,0.544221,0.574435,1,-1,-1,1,0
8095643f29a44e59,xclick,/m/01x3z,1,0.121757,0.756487,0.817478,0.821346,-1,-1,1,0,-1
8095643f29a44e59,activemil,/m/0ft9s,1,0.998790,0.999812,0.693440,0.938960,1,0,1,1,-1
8095643f29a44e59,activemil,/m/01n4qj,1,0.846062,0.883795,0.529783,0.934219,0,-1,0,0,0
8095643f29a44e59,activemil,/m/09gtd,1,0.489667,0.803704,0.676754,0.766102,-1,1,0,0,0
8095643f29a44e59,xclick,/m/0crjs,1,0.288125,0.651576,0.109850,0.117774,-1,-1,-1,1,-1
809e21c7ac9e109d,xclick,/m/0f6wt,1,0.641642,0.981656,0.782533,0.926739,-1,0,0,0,-1
809e21c7ac9e109d,activemil,/m/01bms0,1,0.773351,0.903897,0.652098,0.829699,-1,0,-1,-1,0
809e21c7ac9e109d,xclick,/m/01mqdt,1,0.655159,0.747363,0.483737,0.911841,1,-1,1,0,0
80a44c58103052b6,freeform,/m/01z1kdw,1,0.085363,0.129672,0.875403,0.924627,-1,1,0,-1,1
80a44c58103052b6,freeform,/m/0fm3zh,1,0.928702,0.983658,0.409924,0.997959,0,-1,0,1,0
80a44c58103052b6,activemil,/m/06j2d,1,0.133685,0.911691,0.620221,0.653688,-1,0,0,0,1
80a44c58103052b6,xclick,/m/0dv77,1,0.076058,0.347698,0.537307,0.966936,0,0,1,-1,0
80a44c58103052b6,activemil,/m/01g3x7,1,0.810771,0.897831,0.613409,0.616485,-1,1,0,-1,1
80a44c58103052b6,activemil,/m/0h8nsvg,1,0.252391,0.918277,0.691139,0.793408,-1,0,-1,0,1
80a44c58103052b6,activemil,/m/0fp6w,1,0.044125,0.710350,0.107097,0.782121,0,0,-1,0,-1
80a44c58103052b6,freeform,/m/03qrc,1,0.156162,0.457398,0.011076,0.813440,1,-1,-1,-1,-1
80a44c58103052b6,freeform,/m/043nyj,1,0.289687,0.462190,0.155360,0.580549,1,0,-1,-1,-1
80af08c2e65497ad,xclick,/m/03q69,1,0.761650,0.902027,0.882020,0.987724,1,0,-1,0,0
80af08c2e65497ad,activemil,/m/07c6l,1,0.378148,0.944874,0.198051,0.440609,-1,-1,1,-1,0
80af08c2e65497ad,freeform,/m/02bm9n,1,0.357070,0.935249,0.107455,0.329558,1,-1,1,1,0
80af08c2e65497ad,freeform,/m/0fz0h,1,0.075383,0.491980,0.363467,0.631622,1,-1,-1,1,-1
80b9eed7d0f0d3af,xclick,/m/09gys,1,0.385434,0.458425,0.078047,0.557033,0,0,0,1,1
80bfffb014bbc191,freeform,/m/01xyhv,1,0.076420,0.396603,0.339558,0.671877,-1,1,1,1,1
80d421c5469cf55a,activemil,/m/024d2,1,0.993578,0.994269,0.270814,0.995151,0,1,1,0,1
80d421c5469cf55a,xclick,/m/0d4w1,1,0.918532,0.995346,0.079874,0.390177,1,0,1,-1,0
80d5530195ba9bfb,freeform,/m/01c648,1,0.968429,0.997220,0.409676,0.738959,1,1,1,1,-1
80d5530195ba9bfb,freeform,/m/024g6,1,0.106473,0.264036,0.732968,0.955651,-1,1,1,0,-1
80df76adf3d7ba1a,xclick,/m/02gzp,1,0.062697,0.797292,0.866493,0.997255,0,0,0,1,0
80df76adf3d7ba1a,xclick,/m/035vxb,1,0.127615,0.742523,0.781118,0.972849,0,-1,0,-1,1
80df76adf3d7ba1a,xclick,/m/0cmf2,1,0.107335,0.932058,0.844779,0.941471,1,-1,0,-1,0
80df76adf3d7ba1a,activemil,/m/03nfch,1,0.810635,0.974106,0.472709,0.592244,-1,1,0,0,-1
80df76adf3d7ba1a,xclick,/m/078n6m,1,0.963603,0.979845,0.952579,0.962330,0,-1,1,1,-1
80df76adf3d7ba1a,activemil,/m/01vbnl,1,0.004067,0.815383,0.100150,0.577786,-1,-1,0,1,1
80df76adf3d7ba1a,freeform,/m/04p0qw,1,0.027289,0.805931,0.721915,0.923068,1,-1,1,1,-1
80e6102bf52a096b,xclick,/m/024d2,1,0.242309,0.797766,0.296979,0.765425,-1,-1,-1,0,1
80e73f9566cd2a6e,freeform,/m/08pbxl,1,0.008414,0.138085,0.983982,0.994104,0,-1,1,1,1
80e73f9566cd2a6e,activemil,/m/0b3fp9,1,0.106717,0.720186,0.303232,0.594326,-1,1,-1,-1,1
80e73f9566cd2a6e,freeform,/m/020jm,1,0.229644,0.752248,0.809346,0.827630,0,1,0,0,1
80e73f9566cd2a6e,activemil,/m/01j3zr,1,0.580150,0.924559,0.895062,0.988304,0,1,0,-1,-1
80e73f9566cd2a6e,freeform,/m/0fz0h,1,0.916264,0.959534,0.323159,0.977351,1,0,1,1,0
80e73f9566cd2a6e,activemil,/m/04dr76w,1,0.434775,0.621868,0.175965,0.918987,0,-1,-1,0,0
80e73f9566cd2a6e,xclick,/m/011q46kg,1,0.216057,0.660174,0.018612,0.766138,-1,-1,0,-1,1
80e73f9566cd2a6e,freeform,/m/04p0qw,1,0.908328,0.958305,0.108067,0.858410,1,0,1,0,1
80e73f9566cd2a6e,activemil,/m/012ysf,1,0.811617,0.812662,0.836531,0.866867,1,-1,0,0,0
80e73f9566cd2a6e,xclick,/m/06bt6,1,0.822683,0.977034,0.835185,0.936566,-1,0,0,-1,0
80edf1d7df922bbc,freeform,/m/09k_b,1,0.548767,0.803920,0.324211,0.673314,1,0,-1,1,-1
80edf1d7df922bbc,freeform,/m/02jnhm,1,0.870098,0.902537,0.945580,0.968152,0,1,-1,0,1
80edf1d7df922bbc,freeform,/m/0ccs93,1,0.833157,0.997136,0.884619,0.888359,0,1,-1,-1,0
80edf1d7df922bbc,freeform,/m/01ww8y,1,0.535888,0.557975,0.790406,0.810504,1,0,0,-1,0
80f2124c6caa23ba,activemil,/m/06c54,1,0.574571,0.824736,0.844378,0.846619,-1,0,-1,1,-1
80f2124c6caa23ba,activemil,/m/02zn6n,1,0.734124,0.866529,0.264970,0.845659,1,1,0,0,1
80f670b198756de6,activemil,/m/01bms0,1,0.553483,0.683407,0.585194,0.859074,-1,-1,1,1,-1
80f670b198756de6,activemil,/m/0h8lkj8,1,0.144498,0.266456,0.310681,0.442676,0,0,-1,0,-1
80f9c5109a4853ae,activemil,/m/04m9y,1,0.150676,0.890851,0.203042,0.918887,1,-1,0,0,0
80f9c5109a4853ae,xclick,/m/03tw93,1,0.105561,0.220939,0.383406,0.993002,1,-1,1,0,0
80f9c5109a4853ae,activemil,/m/02pkr5,1,0.935955,0.944104,0.995946,0.999871,0,0,0,1,0
80f9c5109a4853ae,freeform,/m/0jwn_,1,0.342424,0.875275,0.210449,0.744276,-1,1,1,0,1
80ff31350a442003,xclick,/m/07pj7bq,1,0.663223,0.898391,0.776823,0.937673,-1,0,1,1,1
901169fd11ebc2a9,freeform,/m/02s195,1,0.240730,0.463565,0.547625,0.965481,1,1,-1,1,-1
901169fd11ebc2a9,xclick,/m/0ft9s,1,0.361978,0.618548,0.346417,0.669934,1,1,1,0,1
901169fd11ebc2a9,freeform,/m/09gys,1,0.250214,0.372560,0.088802,0.269384,1,0,0,-1,0
901169fd11ebc2a9,activemil,/m/02ddwp,1,0.344383,0.796741,0.610695,0.849261,0,0,1,-1,-1
902ee973fea762b5,freeform,/m/01x3jk,1,0.340644,0.699859,0.409637,0.618409,1,0,0,1,1
902ee973fea762b5,xclick,/m/01d40f,1,0.795391,0.872219,0.820732,0.955448,0,0,0,-1,1
902ee973fea762b5,xclick,/m/0cydv,1,0.901820,0.967465,0.854826,0.977928,-1,1,1,0,0
902ee973fea762b5,activemil,/m/03xxp,1,0.563146,0.685839,0.477132,0.817087,-1,-1,-1,1,0
90332e8e0668b1b1,freeform,/m/01krhy,1,0.595991,0.733114,0.910209,0.941465,0,1,0,0,1
90332e8e0668b1b1,xclick,/m/0fqt361,1,0.482634,0.883844,0.964455,0.977422,-1,-1,1,1,-1
90332e8e0668b1b1,freeform,/m/03q5c7,1,0.789857,0.882003,0.866857,0.909930,0,-1,0,1,0
90332e8e0668b1b1,freeform,/m/076lb9,1,0.145757,0.935078,0.155131,0.806732,-1,1,-1,1,1
90332e8e0668b1b1,xclick,/m/035vxb,1,0.846552,0.904930,0.475028,0.722206,-1,0,0,1,0
90332e8e0668b1b1,freeform,/m/09qck,1,0.188348,0.696268,0.758658,0.861538,-1,0,0,0,1
90343d8587212cfd,xclick,/m/01m2v,1,0.392757,0.779505,0.738280,0.898621,1,-1,0,0,-1
90343d8587212cfd,activemil,/m/01bl7v,1,0.790129,0.972508,0.294478,0.391238,-1,0,-1,1,0
90343d8587212cfd,freeform,/m/031n1,1,0.539662,0.669792,0.646560,0.681097,-1,0,0,1,0
90343d8587212cfd,freeform,/m/03jbxj,1,0.224843,0.603778,0.271281,0.406952,-1,-1,-1,-1,1
90343d8587212cfd,xclick,/m/06nrc,1,0.763448,0.900740,0.068329,0.574145,-1,0,-1,0,0
90449ae18f583025,activemil,/m/0h8mhzd,1,0.279905,0.630933,0.149262,0.504231,0,1,-1,1,0
90449ae18f583025,activemil,/m/0frqm,1,0.766937,0.957781,0.877494,0.983200,0,1,-1,-1,0
90449ae18f583025,activemil,/m/0fldg,1,0.516401,0.703024,0.818553,0.879233,1,-1,1,-1,1
90479280ed9e9c8a,freeform,/m/02wbtzl,1,0.030363,0.456047,0.706818,0.860467,0,1,0,0,1
905cbdd61b4e8d24,activemil,/m/02tsc9,1,0.828712,0.903759,0.343044,0.904560,0,0,-1,-1,-1
905cbdd61b4e8d24,freeform,/m/01vbnl,1,0.528458,0.674959,0.210281,0.318307,1,-1,-1,-1,0
905cbdd61b4e8d24,activemil,/m/0l515,1,0.242633,0.756545,0.384605,0.640167,0,0,1,1,0
9063af9735f44f92,activemil,/m/052lwg6,1,0.798239,0.935913,0.855176,0.867276,0,0,1,0,0
9063af9735f44f92,xclick,/m/0c568,1,0.222930,0.756233,0.360704,0.507473,-1,1,1,0,-1
9063af9735f44f92,activemil,/m/01j61q,1,0.309437,0.908771,0.893814,0.936364,0,0,1,1,-1
9063af9735f44f92,freeform,/m/01xqw,1,0.071811,0.790515,0.636080,0.689264,0,0,0,0,0
9063af9735f44f92,freeform,/m/01226z,1,0.781836,0.960351,0.128242,0.699624,1,0,0,1,1
9063af9735f44f92,xclick,/m/0cvnqh,1,0.048764,0.482245,0.235386,0.649703,-1,-1,-1,0,0
9063af9735f44f92,activemil,/m/03qrc,1,0.462843,0.510745,0.777766,0.879639,1,1,-1,1,0
9063af9735f44f92,xclick,/m/02_n6y,1,0.323998,0.453235,0.720473,0.900695,0,0,1,-1,0
9063af9735f44f92,xclick,/m/01hrv5,1,0.708785,0.973257,0.521960,0.525007,-1,0,0,-1,-1
906e84053390e916,xclick,/m/050k8,1,0.840427,0.866917,0.673487,0.862970,-1,1,-1,0,0
906e84053390e916,xclick,/m/04hgtk,1,0.665918,0.755353,0.933089,0.956305,1,0,-1,0,0
906e84053390e916,activemil,/m/0h8kx63,1,0.229546,0.697432,0.392846,0.690032,-1,-1,0,-1,-1
906e84053390e916,activemil,/m/01lrl,1,0.308257,0.729046,0.964719,0.997202,0,1,1,1,1
906e84053390e916,xclick,/m/09j5n,1,0.277249,0.383443,0.328606,0.705427,0,0,1,-1,1
90840b61379b079d,freeform,/m/096mb,1,0.266561,0.889634,0.404387,0.554873,0,-1,-1,-1,-1
90840b61379b079d,xclick,/m/06_fw,1,0.205554,0.711553,0.044334,0.649017,0,0,-1,0,0
90840b61379b079d,freeform,/m/0km7z,1,0.536237,0.992399,0.342527,0.841721,1,1,1,0,-1
90840b61379b079d,activemil,/m/0cmf2,1,0.494449,0.532188,0.495001,0.757390,1,0,1,0,-1
90867216418f1b91,xclick,/m/02wbm,1,0.269109,0.834423,0.763356,0.868867,1,1,-1,1,0
90867216418f1b91,activemil,/m/01lsmm,1,0.803927,0.840724,0.586189,0.971641,-1,1,-1,1,0
90867216418f1b91,xclick,/m/06_72j,1,0.053048,0.857775,0.336917,0.921557,-1,0,-1,1,1
90867216418f1b91,freeform,/m/01c648,1,0.640506,0.735003,0.615938,0.964169,-1,1,-1,1,1
90867216418f1b91,xclick,/m/03qhv5,1,0.964955,0.982338,0.719111,0.911465,1,1,-1,0,0
90867216418f1b91,xclick,/m/0319l,1,0.312810,0.791043,0.528543,0.542821,-1,0,0,1,0
90867216418f1b91,xclick,/m/03kt2w,1,0.389745,0.430055,0.934022,0.961911,-1,0,1,0,-1
90867216418f1b91,xclick,/m/0dj6p,1,0.620171,0.641322,0.870265,0.993801,0,1,0,0,0
908edf12c35cd17c,xclick,/m/0h2r6,1,0.852125,0.950894,0.522832,0.715855,-1,1,-1,0,1
908edf12c35cd17c,freeform,/m/0cgh4,1,0.649219,0.656021,0.497828,0.782190,1,1,0,1,-1
908edf12c35cd17c,freeform,/m/0gd36,1,0.430445,0.862881,0.325081,0.332428,-1,1,-1,-1,-1
909b0dbba54e4ea4,activemil,/m/0f4s2w,1,0.668902,0.837717,0.144435,0.396387,-1,1,-1,1,1
909b0dbba54e4ea4,xclick,/m/01x3z,1,0.025865,0.078253,0.605264,0.700753,0,-1,-1,1,-1
909b0dbba54e4ea4,activemil,/m/073bxn,1,0.496872,0.846734,0.363729,0.416367,1,-1,-1,1,0
909b0dbba54e4ea4,activemil,/m/04yx4,1,0.952976,0.985273,0.086063,0.311370,-1,1,-1,1,1
909b0dbba54e4ea4,activemil,/m/07mcwg,1,0.060074,0.389824,0.843975,0.970028,0,1,-1,-1,-1
909b0dbba54e4ea4,activemil,/m/01prls,1,0.507380,0.802329,0.134315,0.336034,-1,1,-1,1,-1
909b0dbba54e4ea4,freeform,/m/0420v5,1,0.899498,0.904195,0.865004,0.891276,0,1,0,0,0
909c03a40d7a5117,freeform,/m/079cl,1,0.666036,0.760399,0.611140,0.832964,1,-1,0,0,-1
909c03a40d7a5117,xclick,/m/04rmv,1,0.522207,0.798808,0.301057,0.925209,0,-1,1,0,0
909c03a40d7a5117,activemil,/m/0km7z,1,0.798524,0.803380,0.844931,0.972153,0,0,-1,-1,-1
909c03a40d7a5117,freeform,/m/04c0y,1,0.979729,0.980304,0.524259,0.902656,1,-1,1,1,1
909dfc120b6e56ee,xclick,/m/01bms0,1,0.278075,0.654176,0.059937,0.253516,1,0,1,0,-1
909dfc120b6e56ee,activemil,/m/02zt3,1,0.859281,0.985214,0.864758,0.869085,-1,1,0,0,1
909dfc120b6e56ee,activemil,/m/04rky,1,0.168404,0.925458,0.942267,0.949334,1,1,0,-1,-1
909dfc120b6e56ee,xclick,/m/0k1tl,1,0.024777,0.063127,0.054152,0.630357,-1,1,0,0,0
909dfc120b6e56ee,xclick,/m/0h99cwc,1,0.493752,0.745823,0.202796,0.493733,0,1,1,1,1
909dfc120b6e56ee,freeform,/m/07mhn,1,0.776171,0.991866,0.961976,0.967763,-1,-1,0,-1,1
909dfc120b6e56ee,freeform,/m/04y4h8h,1,0.712417,0.943617,0.736562,0.816082,1,0,1,-1,-1
909dfc120b6e56ee,activemil,/m/0d_2m,1,0.073624,0.945539,0.228031,0.234739,1,0,1,-1,0
90a305f37f770f1c,freeform,/m/047j0r,1,0.845887,0.986533,0.783528,0.843699,0,-1,1,0,1
90a305f37f770f1c,freeform,/m/0220r2,1,0.417490,0.555659,0.339445,0.388373,0,-1,-1,0,0
90a305f37f770f1c,freeform,/m/06ncr,1,0.073829,0.899358,0.117154,0.147523,1,0,1,-1,1
90a305f37f770f1c,xclick,/m/0c3mkw,1,0.612601,0.732140,0.889122,0.899882,-1,1,0,0,-1
90a7ef290da893e3,activemil,/m/0crjs,1,0.223020,0.399022,0.209676,0.272203,1,0,0,-1,0
90a7ef290da893e3,activemil,/m/05kyg_,1,0.626868,0.906272,0.701391,0.961314,0,-1,0,-1,-1
90a7ef290da893e3,xclick,/m/0d5gx,1,0.322128,0.905972,0.772757,0.952669,1,0,-1,0,1
90b1f814028b39ba,xclick,/m/0162_1,1,0.503557,0.575546,0.210301,0.942410,-1,1,1,1,0
90b1f814028b39ba,xclick,/m/03q5c7,1,0.066910,0.559015,0.530167,0.571809,-1,0,-1,-1,-1
90b1f814028b39ba,xclick,/m/09728,1,0.651641,0.703319,0.741962,0.991077,1,1,1,0,1
90b1f814028b39ba,activemil,/m/0388q,1,0.821218,0.942090,0.249103,0.687269,-1,-1,-1,0,0
90b1f814028b39ba,freeform,/m/03hl4l9,1,0.705966,0.943268,0.691256,0.697815,1,-1,0,-1,-1
90b1f814028b39ba,xclick,/m/02h19r,1,0.064476,0.084768,0.356874,0.865632,1,0,0,1,-1
