ImageID,Source,LabelName,Condidence
60bd7c4b5c3337b3,machine,/m/03scnj,0
60bd7c4b5c3337b3,verification,/m/0fd4f,1
60bd7c4b5c3337b3,verification,/m/0282vfm,1
60bd7c4b5c3337b3,machine,/m/026yq0z,1
60bd7c4b5c3337b3,machine,/m/02g0kl,0
60cb748c64039905,machine,/m/073dz9,0
60cb748c64039905,crowdsource-verification,/m/02w37j,1
60cb748c64039905,verification,/m/0583b1,1
60cb748c64039905,verification,/m/02_5z2,0
60cb748c64039905,verification,/m/01wydv,1
60cb748c64039905,verification,/m/026g_r0,0
60cb748c64039905,crowdsource-verification,/m/01lydy,1
60dff4229b8b9425,machine,/m/03pv8m,0
60dff4229b8b9425,verification,/m/079xgg,0
60dff4229b8b9425,verification,/m/01z6s,1
60dff4229b8b9425,verification,/m/04jmyrb,1
60dff4229b8b9425,crowdsource-verification,/m/0h7py67,1
60dff4229b8b9425,machine,/m/03ns133,1
60dff4229b8b9425,verification,/m/0czbdd9,1
60dff4229b8b9425,machine,/m/01x2j,0
60e98ca094f1d1f8,verification,/m/02p04r,1
60e98ca094f1d1f8,crowdsource-verification,/m/0662zj,0
60e98ca094f1d1f8,crowdsource-verification,/m/08f9nq,0
60e98ca094f1d1f8,machine,/m/026ypd_,0
60e98ca094f1d1f8,crowdsource-verification,/m/012757,1
60e98ca094f1d1f8,machine,/m/01dw5z,1
60e98ca094f1d1f8,crowdsource-verification,/m/0h8ljbj,1
60e98ca094f1d1f8,verification,/m/01cs50,1
60edd507e7d7aaaf,verification,/m/0dg7_b,1
60edd507e7d7aaaf,verification,/m/01zgr,1
60edd507e7d7aaaf,machine,/m/0229v7,0
60edd507e7d7aaaf,machine,/m/02l8p9,1
60edd507e7d7aaaf,crowdsource-verification,/m/01dwzq,0
60edd507e7d7aaaf,verification,/m/02dcv,0
60edd507e7d7aaaf,machine,/m/02r97,0
60edd507e7d7aaaf,verification,/m/02c860,1
60edd507e7d7aaaf,machine,/m/0cnb9tf,1
60f36a3f6108bdf4,crowdsource-verification,/m/0fy6nv,0
60f36a3f6108bdf4,verification,/m/05283f,1
60f36a3f6108bdf4,verification,/m/029g5,0
60f36a3f6108bdf4,crowdsource-verification,/m/04xw0j,0
60f36a3f6108bdf4,crowdsource-verification,/m/025_r8s,0
60f36a3f6108bdf4,machine,/m/0b400y,1
60f36a3f6108bdf4,crowdsource-verification,/m/026q388,0
60f36a3f6108bdf4,verification,/m/01pqfw,1
60f36a3f6108bdf4,machine,/m/01hrm7,0
7002bdb10974a710,verification,/m/05zzw8w,1
700b790f14be7153,machine,/m/0clh9v,0
700b790f14be7153,crowdsource-verification,/m/08qp0b,0
700b790f14be7153,crowdsource-verification,/m/0191_7,0
700b790f14be7153,crowdsource-verification,/m/0fy6nv,1
700b790f14be7153,verification,/m/074l3b,0
700b790f14be7153,machine,/m/017c7s,0
701c48ea0f51cf3a,verification,/m/04_pr9,1
701c48ea0f51cf3a,verification,/m/0nb0p53,0
701c48ea0f51cf3a,machine,/m/02wvljt,0
702b209d7f38346a,verification,/m/0c3fm4,0
702b209d7f38346a,verification,/m/0ck2xc,0
702b209d7f38346a,machine,/m/0cqy4,1
702b209d7f38346a,verification,/m/05l5fb,0
702b209d7f38346a,machine,/m/0g_k0,0
702b209d7f38346a,crowdsource-verification,/m/031bff,0
702b209d7f38346a,verification,/m/02q915j,0
702b209d7f38346a,machine,/m/0c2jj,1
702b209d7f38346a,verification,/m/01w5c_,1
70445183068dd2ae,crowdsource-verification,/m/03tx8_,0
70445183068dd2ae,crowdsource-verification,/m/0h8nqmc,1
70445183068dd2ae,crowdsource-verification,/m/04_tb,0
70445183068dd2ae,verification,/m/038cyj,0
70445183068dd2ae,crowdsource-verification,/m/0f7swz,0
70445183068dd2ae,verification,/m/09gys,1
70445183068dd2ae,machine,/m/0f9bbq,0
7050412a521e49b5,machine,/m/0132v0,1
7050412a521e49b5,crowdsource-verification,/m/0d11_f,1
7050412a521e49b5,crowdsource-verification,/m/0ffhf,0
7050412a521e49b5,machine,/m/0dbjz7,0
7050412a521e49b5,machine,/m/02w3w,1
7050412a521e49b5,crowdsource-verification,/m/02vk5tw,0
7050412a521e49b5,crowdsource-verification,/m/0b6hrw0,1
705771738a1813ff,verification,/m/02p9y7b,0
705771738a1813ff,verification,/m/0c558_,0
705771738a1813ff,machine,/m/0cncxk,1
705771738a1813ff,crowdsource-verification,/m/02rss9l,0
7076fa7e3233631b,crowdsource-verification,/m/0d1b3,1
7076fa7e3233631b,machine,/m/04_pwp,1
7076fa7e3233631b,crowdsource-verification,/m/06hksx,1
7076fa7e3233631b,crowdsource-verification,/m/08dj22,0
7076fa7e3233631b,crowdsource-verification,/m/06xby2,0
7076fa7e3233631b,machine,/m/0wd_1qy,0
7079c287b6010314,crowdsource-verification,/m/042wcm,1
7079c287b6010314,verification,/m/0gzn_w,0
7079c287b6010314,crowdsource-verification,/m/0260n84,0
7079c287b6010314,crowdsource-verification,/m/0yt0jkh,0
708095d3b867176d,crowdsource-verification,/m/04h2xy,0
708095d3b867176d,verification,/m/02sf4s,0
7090ec2d7f7baace,crowdsource-verification,/m/01cw97,0
7090ec2d7f7baace,crowdsource-verification,/m/02jvh9,1
7090ec2d7f7baace,machine,/m/0543qk,0
7090ec2d7f7baace,verification,/m/027wqvm,0
7090ec2d7f7baace,machine,/m/013y0j,0
7090ec2d7f7baace,machine,/m/0d1tm,1
70946aec0470db28,machine,/m/0clq3_,0
70946aec0470db28,verification,/m/05yr18_,0
70946aec0470db28,machine,/m/046dlr,0
70946aec0470db28,machine,/m/01y5hf,1
70946aec0470db28,machine,/m/06j8kg,1
70946aec0470db28,verification,/m/0dpc0v,1
70946aec0470db28,crowdsource-verification,/m/094qm7,1
709c36b89396695c,machine,/m/09gl_ff,0
709c36b89396695c,crowdsource-verification,/m/09j06,1
70b240275d332bd4,verification,/m/01pd0d,1
70b52ca39574688f,verification,/m/03qt09,0
70b52ca39574688f,crowdsource-verification,/m/03h5n4,0
70b52ca39574688f,verification,/m/02qf606,1
70b52ca39574688f,verification,/m/037n9q,0
70bbcc7673f17754,machine,/m/05n016l,1
70bbcc7673f17754,crowdsource-verification,/m/027f8z,0
70bbcc7673f17754,verification,/m/061_f,1
70bbcc7673f17754,crowdsource-verification,/m/01kynd,0
70bbcc7673f17754,machine,/m/04mk4p,0
70bbcc7673f17754,verification,/m/01pkw7,0
70bbcc7673f17754,crowdsource-verification,/m/0pvlz,0
70bbcc7673f17754,crowdsource-verification,/m/04qqf1,1
70bf8bd9e288f0ad,verification,/m/039l3v,0
70bf8bd9e288f0ad,crowdsource-verification,/m/0k0c,0
70bf8bd9e288f0ad,crowdsource-verification,/m/07dydd,1
70bf8bd9e288f0ad,machine,/m/01b5gr,0
70bf8bd9e288f0ad,crowdsource-verification,/m/052q5,0
70c0c962f483b53b,verification,/m/0h8mk0d,1
70c0c962f483b53b,machine,/m/02q48w4,0
70c0c962f483b53b,machine,/m/050m63,0
70c0c962f483b53b,verification,/m/03hvr6,0
70c0c962f483b53b,machine,/m/01b82r,1
70c0c962f483b53b,crowdsource-verification,/m/040xlr,0
70c0c962f483b53b,machine,/m/04jllxc,0
70c0c962f483b53b,crowdsource-verification,/m/028k2f,0
70c0c962f483b53b,machine,/m/06zx72,0
70c0c962f483b53b,verification,/m/0306r,0
70c488041ffa7a8e,verification,/m/027bb6x,1
70c488041ffa7a8e,machine,/m/01swbd,0
70c488041ffa7a8e,verification,/m/07bs0,0
70c488041ffa7a8e,machine,/m/01z404,1
70cc38974abcd6a5,machine,/m/03hgwg3,0
70cc38974abcd6a5,crowdsource-verification,/m/0747nrk,1
70cc38974abcd6a5,machine,/m/02wylsp,0
70cc38974abcd6a5,verification,/m/02z0vcq,1
70cc38974abcd6a5,machine,/m/03tqj,1
70cc38974abcd6a5,machine,/m/0fncmx,1
70cc38974abcd6a5,crowdsource-verification,/m/02b7l1,0
70cc38974abcd6a5,machine,/m/04vmsn,1
70d20a5e83434cfb,crowdsource-verification,/m/04dkyl,0
70d20a5e83434cfb,verification,/m/02hv3b_,1
70d5aaf054bba03a,machine,/m/038jz,0
70d5aaf054bba03a,machine,/m/06gwz4,1
70d5aaf054bba03a,crowdsource-verification,/m/04tmsl,0
70d5aaf054bba03a,crowdsource-verification,/m/01bbvg,1
70e75be55b48c326,machine,/m/02wbn_p,1
70e75be55b48c326,machine,/m/0gmhs_,1
70eab5b7ca62f72a,machine,/m/0286h_,1
70eab5b7ca62f72a,verification,/m/0fp5sh,1
70eab5b7ca62f72a,machine,/m/033j3c,0
70eab5b7ca62f72a,verification,/m/04kc9z,1
70ee09a707fe5d06,verification,/m/03g917,0
70ee09a707fe5d06,crowdsource-verification,/m/03t2y0,1
70ee09a707fe5d06,verification,/m/0h8p7_y,0
70ee09a707fe5d06,verification,/m/0h5z4p_,0
70ee18b1255a5fa8,machine,/m/027qpg5,0
70ee18b1255a5fa8,machine,/m/0cvnqh,1
70ee18b1255a5fa8,verification,/m/02tp5k,0
70ee18b1255a5fa8,crowdsource-verification,/m/0964p7,1
70ee18b1255a5fa8,verification,/m/06mjs6,1
70ee18b1255a5fa8,machine,/m/0543qk,1
70ee18b1255a5fa8,verification,/m/08jtcq,0
70f30ed732c94d5e,crowdsource-verification,/m/0gl2ny2,1
70f30ed732c94d5e,verification,/m/01rqnz,1
70f30ed732c94d5e,machine,/m/059bph,0
70fd524d209e7a92,crowdsource-verification,/m/02yvhj,1
70fd524d209e7a92,crowdsource-verification,/m/08h816,0
70fd524d209e7a92,machine,/m/0ggk6ps,1
70fd524d209e7a92,machine,/m/0642b4,0
70fd524d209e7a92,crowdsource-verification,/m/02d58x,1
70fd524d209e7a92,machine,/m/01jtn,1
70fd524d209e7a92,crowdsource-verification,/m/04nn26,1
70fd524d209e7a92,verification,/m/07bby4,0
70ff839eae700e9c,crowdsource-verification,/m/0hzqk8z,1
70ff839eae700e9c,crowdsource-verification,/m/0d2ml0,1
70ff839eae700e9c,crowdsource-verification,/m/03nn09t,1
70ff839eae700e9c,crowdsource-verification,/m/0bllpv,0
70ff839eae700e9c,verification,/m/0ct1vm,1
70ff839eae700e9c,machine,/m/09d5_,1
70ff839eae700e9c,verification,/m/0h8m62y,0
70ff839eae700e9c,crowdsource-verification,/m/03d2lvr,0
80253cd2777cd2f1,verification,/m/06mbyg,1
80253cd2777cd2f1,crowdsource-verification,/m/05dcxv,1
80253cd2777cd2f1,machine,/m/08n9ql,1
80253cd2777cd2f1,crowdsource-verification,/m/095b8g,0
80253cd2777cd2f1,crowdsource-verification,/m/0dzxvn,1
80253cd2777cd2f1,verification,/m/03mntt,0
80253cd2777cd2f1,crowdsource-verification,/m/0f0w2,0
80253cd2777cd2f1,machine,/m/026y56,1
80253cd2777cd2f1,crowdsource-verification,/m/02w8fpy,0
8026449733f6aa05,machine,/m/0412fw4,0
8026449733f6aa05,crowdsource-verification,/m/02xntj,1
8026449733f6aa05,crowdsource-verification,/m/01sh8v,1
8026449733f6aa05,machine,/m/0pvlz,0
8029fe5318a4de9c,crowdsource-verification,/m/0c2lmm,0
8029fe5318a4de9c,crowdsource-verification,/m/058nbh,1
8029fe5318a4de9c,verification,/m/0c8jzx,1
8046354ea639c009,machine,/m/019cpb,1
8046354ea639c009,crowdsource-verification,/m/0c8476,1
8046354ea639c009,machine,/m/01hrwt,1
8046354ea639c009,crowdsource-verification,/m/03qd1v7,1
8046354ea639c009,machine,/m/01lt48,1
8046354ea639c009,crowdsource-verification,/m/047v0x2,0
8046354ea639c009,machine,/m/0h3c45,0
8046354ea639c009,crowdsource-verification,/m/0bspk0,0
806ab62e997b4edd,verification,/m/01wy6,0
806ab62e997b4edd,machine,/m/02pdnt1,0
806ab62e997b4edd,machine,/m/01m1l4,0
806ab62e997b4edd,machine,/m/06ngtk,0
806ab62e997b4edd,machine,/m/03vnt4,1
806ab62e997b4edd,crowdsource-verification,/m/01n2x4,0
806ab62e997b4edd,machine,/m/0bt9lr,1
806ab62e997b4edd,machine,/m/065zvy,1
806ab62e997b4edd,machine,/m/0h8lz_m,0
806ab62e997b4edd,verification,/m/02r7h1t,0
806b6c3175ef89b2,machine,/m/07vc4v,1
806b6c3175ef89b2,verification,/m/06whl2,1
806b6c3175ef89b2,verification,/m/01x8wh,1
806b6c3175ef89b2,crowdsource-verification,/m/08hnjb,1
806b6c3175ef89b2,crowdsource-verification,/m/0fp6w,1
806b6c3175ef89b2,verification,/m/052jz3,1
80734835b5dc80fd,crowdsource-verification,/m/0clcc9,0
80734835b5dc80fd,machine,/m/0h0tq3,1
8074d6e362859b55,machine,/m/09zzf2,0
8074d6e362859b55,crowdsource-verification,/m/03cqjpv,1
8074d6e362859b55,machine,/m/02x984l,1
8074d6e362859b55,machine,/m/0ndxc_6,0
8074d6e362859b55,crowdsource-verification,/m/0ddm59,0
8074d6e362859b55,verification,/m/07k1x,1
8074d6e362859b55,machine,/m/0g3dv,0
80752f959984fdce,machine,/m/06n0n,0
80752f959984fdce,verification,/m/05_5y9y,1
807e377236bacdc8,verification,/m/0h81j3,0
807e377236bacdc8,crowdsource-verification,/m/0lwt5,1
807e377236bacdc8,machine,/m/0408nc8,1
807e377236bacdc8,crowdsource-verification,/m/01ps3d,0
807e377236bacdc8,crowdsource-verification,/m/068ck9,1
807e377236bacdc8,verification,/m/03cc558,0
807e377236bacdc8,verification,/m/07nr9d,1
807e377236bacdc8,machine,/m/088_7,1
807e377236bacdc8,verification,/m/0h8jv05,1
807e377236bacdc8,machine,/m/027yb05,0
8083485412524615,verification,/m/02j_15,0
8083485412524615,machine,/m/0c24wr,0
8083485412524615,verification,/m/06w6y06,0
8083485412524615,machine,/m/02z_6v,0
808376cdd3fd0b4a,crowdsource-verification,/m/03m1c2,0
808376cdd3fd0b4a,crowdsource-verification,/m/0dwt5,0
808376cdd3fd0b4a,crowdsource-verification,/m/027nm0f,1
808376cdd3fd0b4a,machine,/m/0dyqz9,1
808376cdd3fd0b4a,machine,/m/03rszm,1
808524123231a013,crowdsource-verification,/m/02pr33q,1
8095643f29a44e59,crowdsource-verification,/m/015_vx,0
8095643f29a44e59,crowdsource-verification,/m/0203vw,0
8095643f29a44e59,machine,/m/0cx50s,0
8095643f29a44e59,verification,/m/0820mg,0
8095643f29a44e59,machine,/m/03w4zg,1
8095643f29a44e59,machine,/m/0705rn,1
809e21c7ac9e109d,verification,/m/02gm3t,0
809e21c7ac9e109d,verification,/m/03qk21y,0
809e21c7ac9e109d,machine,/m/019780,0
809e21c7ac9e109d,crowdsource-verification,/m/04ztj,0
809e21c7ac9e109d,verification,/m/05l0cw,1
80a44c58103052b6,verification,/m/0459cm,0
80a44c58103052b6,crowdsource-verification,/m/03rkz,1
80a44c58103052b6,crowdsource-verification,/m/0ggnq,0
80a44c58103052b6,machine,/m/08z2gl,0
80a44c58103052b6,crowdsource-verification,/m/04d1p3,0
80a44c58103052b6,crowdsource-verification,/m/025zgs,0
80a44c58103052b6,verification,/m/0c7y09,0
80a44c58103052b6,verification,/m/0167sn,0
80af08c2e65497ad,crowdsource-verification,/m/0fzqss,1
80af08c2e65497ad,crowdsource-verification,/m/04dw6l,1
80af08c2e65497ad,verification,/m/07h1v2,1
80af08c2e65497ad,machine,/m/03gj44,0
80af08c2e65497ad,crowdsource-verification,/m/02vr7cv,0
80af08c2e65497ad,verification,/m/0814z1,0
80af08c2e65497ad,machine,/m/025t002,0
80af08c2e65497ad,machine,/m/080530r,0
80af08c2e65497ad,machine,/m/02ycyl,1
80b9eed7d0f0d3af,verification,/m/01pdqb,0
80b9eed7d0f0d3af,machine,/m/0b1y5z,1
80b9eed7d0f0d3af,crowdsource-verification,/m/0178g,0
80b9eed7d0f0d3af,verification,/m/02z5_rf,0
80d421c5469cf55a,verification,/m/0217nd,1
80d421c5469cf55a,crowdsource-verification,/m/0g1b_t,1
80d421c5469cf55a,verification,/m/01pqpb,0
80d421c5469cf55a,machine,/m/07bfb3,1
80d5530195ba9bfb,crowdsource-verification,/m/0cghn,1
80d5530195ba9bfb,machine,/m/03wgv58,1
80d5530195ba9bfb,crowdsource-verification,/m/04rmr1,1
80d5530195ba9bfb,crowdsource-verification,/m/0m926,1
80d5530195ba9bfb,crowdsource-verification,/m/026b_bw,1
80d5530195ba9bfb,machine,/m/02w1mmn,1
80d5530195ba9bfb,verification,/m/025b0l,0
80d5530195ba9bfb,verification,/m/04178h3,1
80d5530195ba9bfb,verification,/m/05cwx8w,1
80d5530195ba9bfb,verification,/m/03cqg90,1
80df76adf3d7ba1a,verification,/m/05bhnr,0
80df76adf3d7ba1a,verification,/m/0cn1d,1
80df76adf3d7ba1a,verification,/m/06wh7_,0
80e6102bf52a096b,verification,/m/05hhk_,1
80e6102bf52a096b,machine,/m/0249gb,1
80e73f9566cd2a6e,verification,/m/0bz9yt,0
80e73f9566cd2a6e,machine,/m/01wk9c,0
80e73f9566cd2a6e,machine,/m/02_3v6,0
80e73f9566cd2a6e,machine,/m/03cfcnf,1
80e73f9566cd2a6e,machine,/m/0bh7np8,1
80e73f9566cd2a6e,verification,/m/037zsb,1
80e73f9566cd2a6e,machine,/m/04t8xj,0
80e73f9566cd2a6e,machine,/m/04cwm2,0
80e73f9566cd2a6e,verification,/m/02mm_,0
80edf1d7df922bbc,machine,/m/034q8f,1
80edf1d7df922bbc,machine,/m/02s6pr,0
80edf1d7df922bbc,crowdsource-verification,/m/02z61_7,0
80edf1d7df922bbc,crowdsource-verification,/m/02lq67,0
80edf1d7df922bbc,machine,/m/0k9qw,0
80edf1d7df922bbc,verification,/m/0dzd8,0
80edf1d7df922bbc,verification,/m/0d3qh,0
80edf1d7df922bbc,verification,/m/03qzcx,0
80edf1d7df922bbc,crowdsource-verification,/m/02x2y2_,1
80f2124c6caa23ba,machine,/m/026s1n,0
80f2124c6caa23ba,crowdsource-verification,/m/0h8m5kn,0
80f2124c6caa23ba,verification,/m/02ctm1,0
80f2124c6caa23ba,machine,/m/0cq1lp,1
80f2124c6caa23ba,machine,/m/0dlsw6,0
80f670b198756de6,verification,/m/04vyg3,1
80f670b198756de6,crowdsource-verification,/m/05859q,0
80f670b198756de6,crowdsource-verification,/m/04n53zg,1
80f670b198756de6,machine,/m/017fp,1
80f9c5109a4853ae,machine,/m/020l7k,1
80f9c5109a4853ae,verification,/m/0156dy,0
80f9c5109a4853ae,crowdsource-verification,/m/02kysw,1
80f9c5109a4853ae,crowdsource-verification,/m/0xfy,1
80f9c5109a4853ae,machine,/m/0h8ncrs,0
80f9c5109a4853ae,crowdsource-verification,/m/06l0r7,1
80f9c5109a4853ae,machine,/m/0fp5sh,1
901169fd11ebc2a9,machine,/m/07jdtj,1
901169fd11ebc2a9,machine,/m/06h5z4,0
901169fd11ebc2a9,verification,/m/0l515,0
901169fd11ebc2a9,crowdsource-verification,/m/09rwv9,1
901169fd11ebc2a9,crowdsource-verification,/m/02nnps,0
9015df85d91a1eb3,machine,/m/03097t,1
902ee973fea762b5,crowdsource-verification,/m/0dyh0d,1
902ee973fea762b5,machine,/m/0266qrc,0
902ee973fea762b5,verification,/m/05474b,0
902ee973fea762b5,verification,/m/0gmk4,1
902ee973fea762b5,machine,/m/0h8ls4g,1
90332e8e0668b1b1,machine,/m/0d2j5q,0
90332e8e0668b1b1,verification,/m/0gvkb,1
90332e8e0668b1b1,crowdsource-verification,/m/05v9p8,0
90332e8e0668b1b1,verification,/m/02x57s,0
90332e8e0668b1b1,verification,/m/03r9x3,0
90332e8e0668b1b1,crowdsource-verification,/m/0dfzhv,0
90332e8e0668b1b1,machine,/m/03gxnny,1
90332e8e0668b1b1,crowdsource-verification,/m/02bctl,0
90332e8e0668b1b1,verification,/m/03xvzc,1
90332e8e0668b1b1,machine,/m/0g50gv,1
90343d8587212cfd,machine,/m/04m2w2,1
90449ae18f583025,verification,/m/0gw0_,0
90479280ed9e9c8a,verification,/m/02c5_w,1
90479280ed9e9c8a,machine,/m/0h530tf,0
90479280ed9e9c8a,verification,/m/02pm5qq,1
90479280ed9e9c8a,crowdsource-verification,/m/03csmsk,0
90479280ed9e9c8a,verification,/m/0h8nqmc,1
90479280ed9e9c8a,machine,/m/01fpgg,1
90479280ed9e9c8a,machine,/m/02kwrx,1
906e84053390e916,verification,/m/03jxvb,0
906e84053390e916,crowdsource-verification,/m/02w3t1,1
906e84053390e916,machine,/m/0ddlm7,0
906e84053390e916,machine,/m/015rt,0
90840b61379b079d,machine,/m/050m63,0
90840b61379b079d,machine,/m/027g41b,1
90840b61379b079d,crowdsource-verification,/m/01hmml,0
90840b61379b079d,machine,/m/02w1kw,1
90840b61379b079d,crowdsource-verification,/m/09v6kpg,0
90840b61379b079d,crowdsource-verification,/m/0jhv_,1
90840b61379b079d,verification,/m/03hk20h,1
90840b61379b079d,crowdsource-verification,/m/050jlk,0
90840b61379b079d,verification,/m/05v17t,0
90867216418f1b91,verification,/m/07dr5x,0
90867216418f1b91,machine,/m/01k9qz,1
90867216418f1b91,crowdsource-verification,/m/0cjyd,1
90867216418f1b91,crowdsource-verification,/m/0btlpm,1
90867216418f1b91,machine,/m/0407yyq,0
90867216418f1b91,verification,/m/01cs50,1
90867216418f1b91,crowdsource-verification,/m/01llgk,0
90867216418f1b91,machine,/m/0b7htk,0
90867216418f1b91,crowdsource-verification,/m/030l1g,1
90867216418f1b91,machine,/m/049txw,0
908edf12c35cd17c,crowdsource-verification,/m/0c029g,1
908edf12c35cd17c,machine,/m/03p616,1
908edf12c35cd17c,verification,/m/03x851,1
908edf12c35cd17c,machine,/m/049bbv,1
909b0dbba54e4ea4,machine,/m/09x0r,0
909b0dbba54e4ea4,verification,/m/04mqbf,1
909b0dbba54e4ea4,verification,/m/0263wct,0
909b0dbba54e4ea4,crowdsource-verification,/m/0207my,1
909b0dbba54e4ea4,machine,/m/0h8n6cq,0
909b0dbba54e4ea4,crowdsource-verification,/m/0760k0,1
909b0dbba54e4ea4,verification,/m/012jj1,0
909b0dbba54e4ea4,crowdsource-verification,/m/0dtln,0
909c03a40d7a5117,crowdsource-verification,/m/0gq7n,1
90a305f37f770f1c,verification,/m/0m058,0
90a305f37f770f1c,verification,/m/0273sxl,1
90a305f37f770f1c,crowdsource-verification,/m/0b6p1_4,0
90a305f37f770f1c,machine,/m/0gth6,0
90a305f37f770f1c,verification,/m/01tp0c,1
90a305f37f770f1c,verification,/m/02f728,1
90a305f37f770f1c,machine,/m/05h2v35,0
90a305f37f770f1c,verification,/m/0h8mzk2,0
90a305f37f770f1c,crowdsource-verification,/m/01sknl,1
90a7ef290da893e3,crowdsource-verification,/m/0z71l,1
90a7ef290da893e3,machine,/m/026bm66,0
90a7ef290da893e3,verification,/m/03nk74,0
90a7ef290da893e3,machine,/m/07y3tk,0
90a7ef290da893e3,machine,/m/02mwvg,0
90a7ef290da893e3,crowdsource-verification,/m/047lq67,1
90a7ef290da893e3,verification,/m/067_3f,1
90a7ef290da893e3,verification,/m/02pv3hz,0
90a7ef290da893e3,machine,/m/065pmj,0
90a7ef290da893e3,machine,/m/07ddvp,0
90ab6415b2ed40b5,machine,/m/06jl9j,1
90ab6415b2ed40b5,machine,/m/015mwc,1
90b1f814028b39ba,machine,/m/02pp8n1,1
90b45b5e86b7200b,crowdsource-verification,/m/0h8lp7h,0
90b45b5e86b7200b,crowdsource-verification,/m/0c2sy,1
90b45b5e86b7200b,crowdsource-verification,/m/08pkfn,1
90b45b5e86b7200b,machine,/m/03jd48,1
90b45b5e86b7200b,verification,/m/01s6l_,1
90b45b5e86b7200b,machine,/m/05hvt,1
90b45b5e86b7200b,verification,/m/01qt9r,0
90b45b5e86b7200b,crowdsource-verification,/m/01n_qj,1
90b45b5e86b7200b,machine,/m/0hlw,1
90b45b5e86b7200b,verification,/m/019cpb,1
90b9d1c25a17366b,machine,/m/01szdf,1
90b9d1c25a17366b,crowdsource-verification,/m/05jy48,0
90b9d1c25a17366b,crowdsource-verification,/m/0g_sv,1
90b9d1c25a17366b,machine,/m/03c52m,1
90b9d1c25a17366b,verification,/m/01vrjw,1
90b9d1c25a17366b,machine,/m/026p07k,0
90c1c75d331734c1,crowdsource-verification,/m/033kf,1
90c1c75d331734c1,crowdsource-verification,/m/013vxd,0
90c1c75d331734c1,verification,/m/035405,0
90c1c75d331734c1,verification,/m/05k272,1
90c1c75d331734c1,machine,/m/09gkyh0,1
90c1c75d331734c1,verification,/m/01ytj6,0
90c70f140ba11527,verification,/m/01qq3s,0
90c70f140ba11527,machine,/m/05zy7tv,0
90c70f140ba11527,crowdsource-verification,/m/0blry,0
90c70f140ba11527,machine,/m/0fphgp,1
90c70f140ba11527,machine,/m/02k3b6,0
90c70f140ba11527,verification,/m/0fmgyw,1
90c70f140ba11527,verification,/m/043lkbp,1
90c70f140ba11527,verification,/m/09y0s0,1
90c70f140ba11527,crowdsource-verification,/m/04bhvm,1
90cb0736c6e2afca,verification,/m/04n7h6z,0
90cb0736c6e2afca,machine,/m/01kr41,0
90cb0736c6e2afca,machine,/m/06xb_k,0
90cb0736c6e2afca,machine,/m/028h9_,1
90cb0736c6e2afca,machine,/m/03j9wj,0
90cb0736c6e2afca,verification,/m/0c029g,0
90cb0736c6e2afca,verification,/m/03jc24,1
90cb0736c6e2afca,machine,/m/0262qsm,1
90cc76f29adcd1b0,machine,/m/02t5wz,0
90cc76f29adcd1b0,crowdsource-verification,/m/02r3r5q,0
90cc76f29adcd1b0,verification,/m/02vs2hh,1
90cc76f29adcd1b0,verification,/m/03c073t,1
90d2b599538070bb,verification,/m/07cqtx,0
90d2b599538070bb,machine,/m/036jbj,1
90d2b599538070bb,crowdsource-verification,/m/0bxr4,0
90d2b599538070bb,crowdsource-verification,/m/0261cdp,0
90d2b599538070bb,crowdsource-verification,/m/01z2r3,0
90e39b4637ecac51,machine,/m/0cv55g,1
90e39b4637ecac51,verification,/m/04rzd,0
90eb4ba0463cfb71,crowdsource-verification,/m/02xhvf,1
90eb4ba0463cfb71,crowdsource-verification,/m/01cbb3,0
90eb4ba0463cfb71,machine,/m/0gswqk,0
90eb4ba0463cfb71,verification,/m/07ghrw,0
90eb4ba0463cfb71,machine,/m/03cqcy1,0
90f3ccb3a19b208d,verification,/m/01hrv5,0
90f3ccb3a19b208d,verification,/m/03361r,1
90f3e9c3cc841c33,machine,/m/0b9rdx,0
90f3e9c3cc841c33,verification,/m/02kyz1,1
90f3e9c3cc841c33,machine,/m/02tcwp,1
90f3e9c3cc841c33,machine,/m/03nx6qb,1
a0184661c88b6bae,machine,/m/043rf9,1
a0184661c88b6bae,crowdsource-verification,/m/04jlwdm,0
a0184661c88b6bae,crowdsource-verification,/m/01tlrb,1
a0184661c88b6bae,machine,/m/0hpjg1v,0
a01982059424d6c5,verification,/m/06vplw,1
a01ab15aeef06278,machine,/m/041vj3,1
a01ab15aeef06278,verification,/m/03qtwd,0
a01ab15aeef06278,verification,/m/020953,1
a01ab15aeef06278,verification,/m/01vn4d,1
a01ab15aeef06278,verification,/m/0fx6n,0
a01ab15aeef06278,machine,/m/01154,1
a0326b1b4cb7a161,machine,/m/079f77,0
a0326b1b4cb7a161,verification,/m/0glyd8,1
a0326b1b4cb7a161,machine,/m/035vxb,1
a0326b1b4cb7a161,verification,/m/07jmf,1
a0326b1b4cb7a161,verification,/m/025sb2w,0
a0326b1b4cb7a161,crowdsource-verification,/m/02k88w,0
a0326b1b4cb7a161,machine,/m/0d9trw,0
a0326b1b4cb7a161,verification,/m/03kyfs,1
a032c54a67328922,verification,/m/026p1b8,1
a03d4ed2f924ff84,verification,/m/027q4m,1
a03d4ed2f924ff84,machine,/m/025syph,1
a03d4ed2f924ff84,crowdsource-verification,/m/03thq,0
a03d4ed2f924ff84,crowdsource-verification,/m/032r47,0
